"product_id","product_name","price","product_quantity","stock_id","capacity","filled_part","stock_description","order_id","order_date","order_status"
"1671","Product 1671","1893,2300","158","171","123427","14314","Stock zone 171","5953","17.04.2026 6:19:44","Created"
"1672","Product 1672","1894,3600","175","172","123564","16575","Stock zone 172","5096","05.03.2026 6:19:44","In work"
"1680","Product 1680","1903,4000","61","180","124660","14663","Stock zone 180","4240","20.01.2026 6:19:44","Canceled"
"1700","Product 1700","1926,0000","151","200","127400","13383","Stock zone 200","5100","01.03.2026 6:19:44","Canceled"
"1700","Product 1700","1926,0000","151","200","127400","13383","Stock zone 200","9100","20.01.2026 6:19:44","Canceled"
"1706","Product 1706","1932,7800","3","206","128222","13699","Stock zone 206","5958","12.04.2026 6:19:44","Shipped"
"1718","Product 1718","1946,3400","207","218","129866","14331","Stock zone 218","15674","16.04.2026 6:19:44","In work"
"1722","Product 1722","1950,8600","25","222","130414","16625","Stock zone 222","246","23.02.2026 6:19:44","Shipped"
"1726","Product 1726","1955,3800","93","226","130962","18919","Stock zone 226","10818","12.04.2026 6:19:44","Shipped"
"1732","Product 1732","1962,1600","195","232","131784","19235","Stock zone 232","15676","14.04.2026 6:19:44","In work"
"1738","Product 1738","1968,9400","47","238","132606","19551","Stock zone 238","2534","16.04.2026 6:19:44","In work"
"1739","Product 1739","1970,0700","64","239","132743","15062","Stock zone 239","15677","13.04.2026 6:19:44","Created"
"1747","Product 1747","1979,1100","200","247","133839","19900","Stock zone 247","14821","28.02.2026 6:19:44","Created"
"1755","Product 1755","1988,1500","86","255","134935","17988","Stock zone 255","13965","15.01.2026 6:19:44","Shipped"
"1765","Product 1765","1999,4500","6","265","136305","14098","Stock zone 265","17395","05.01.2026 6:19:44","Created"
"1767","Product 1767","2001,7100","40","267","136579","18620","Stock zone 267","15681","09.04.2026 6:19:44","Shipped"
"1776","Product 1776","2011,8800","193","276","137812","18969","Stock zone 276","9968","21.02.2026 6:19:44","In work"
"1781","Product 1781","2017,5300","28","281","138497","17024","Stock zone 281","15683","07.04.2026 6:19:44","Created"
"1801","Product 1801","2040,1300","118","1","100137","15762","Stock zone 1","2543","07.04.2026 6:19:44","Created"
"1805","Product 1805","2044,6500","186","5","100685","18124","Stock zone 5","5115","14.02.2026 6:19:44","Shipped"
"1812","Product 1812","2052,5600","55","12","101644","14070","Stock zone 12","5116","13.02.2026 6:19:44","In work"
"1841","Product 1841","2085,3300","48","41","105617","19882","Stock zone 41","263","06.02.2026 6:19:44","Created"
"1845","Product 1845","2089,8500","116","45","106165","15494","Stock zone 45","10835","26.03.2026 6:19:44","Created"
"1850","Product 1850","2095,5000","201","50","106850","13634","Stock zone 50","2550","31.03.2026 6:19:44","Canceled"
"1860","Product 1860","2106,8000","121","60","108220","16164","Stock zone 60","9980","09.02.2026 6:19:44","Canceled"
"1871","Product 1871","2119,2300","58","71","109727","14472","Stock zone 71","2553","28.03.2026 6:19:44","Shipped"
"1883","Product 1883","2132,7900","12","83","111371","15058","Stock zone 83","269","31.01.2026 6:19:44","Created"
"1885","Product 1885","2135,0500","46","85","111645","19614","Stock zone 85","2555","26.03.2026 6:19:44","Created"
"1918","Product 1918","2172,3400","107","118","116166","14231","Stock zone 118","274","26.01.2026 6:19:44","In work"
"1923","Product 1923","2177,9900","192","123","116851","18786","Stock zone 123","5989","12.03.2026 6:19:44","Created"
"1943","Product 1943","2200,5900","32","143","119591","17506","Stock zone 143","10849","12.03.2026 6:19:44","Created"
"1943","Product 1943","2200,5900","32","143","119591","17506","Stock zone 143","14849","31.01.2026 6:19:44","Created"
"1950","Product 1950","2208,5000","151","150","120550","13333","Stock zone 150","14850","30.01.2026 6:19:44","Canceled"
"1951","Product 1951","2209,6300","168","151","120687","15594","Stock zone 151","9993","27.01.2026 6:19:44","Shipped"
"1956","Product 1956","2215,2800","3","156","121372","13649","Stock zone 156","15708","13.03.2026 6:19:44","Shipped"
"1963","Product 1963","2223,1900","122","163","122331","16226","Stock zone 163","15709","12.03.2026 6:19:44","Created"
"1981","Product 1981","2243,5300","178","181","124797","16924","Stock zone 181","8283","27.04.2026 6:19:44","Shipped"
"2003","Product 2003","2268,3900","52","203","127811","13666","Stock zone 203","3429","21.04.2026 6:19:44","Shipped"
"2004","Product 2004","2269,5200","69","204","127948","15927","Stock zone 204","2572","09.03.2026 6:19:44","In work"
"2007","Product 2007","2272,9100","120","207","128359","15960","Stock zone 207","10001","19.01.2026 6:19:44","Created"
"2023","Product 2023","2290,9900","142","223","130551","18886","Stock zone 223","8289","21.04.2026 6:19:44","Shipped"
"2025","Product 2025","2293,2500","176","225","130825","16658","Stock zone 225","16575","15.04.2026 6:19:44","Shipped"
"2027","Product 2027","2295,5100","210","227","131099","14680","Stock zone 227","10861","28.02.2026 6:19:44","Created"
"2027","Product 2027","2295,5100","210","227","131099","14680","Stock zone 227","14861","19.01.2026 6:19:44","Created"
"2030","Product 2030","2298,9000","11","230","131510","14713","Stock zone 230","290","10.01.2026 6:19:44","Canceled"
"2046","Product 2046","2316,9800","33","246","133702","17639","Stock zone 246","2578","03.03.2026 6:19:44","In work"
"2052","Product 2052","2323,7600","135","252","134524","17955","Stock zone 252","3436","14.04.2026 6:19:44","In work"
"2059","Product 2059","2331,6700","4","259","135483","13782","Stock zone 259","3437","13.04.2026 6:19:44","Created"
"2060","Product 2060","2332,8000","21","260","135620","16043","Stock zone 260","16580","10.04.2026 6:19:44","Canceled"
"2066","Product 2066","2339,5800","123","266","136442","16359","Stock zone 266","3438","12.04.2026 6:19:44","Shipped"
"2069","Product 2069","2342,9700","174","269","136853","16392","Stock zone 269","10867","22.02.2026 6:19:44","Created"
"2075","Product 2075","2349,7500","26","275","137675","16708","Stock zone 275","15725","24.02.2026 6:19:44","Created"
"2077","Product 2077","2352,0100","60","277","137949","14730","Stock zone 277","6011","18.02.2026 6:19:44","Created"
"2077","Product 2077","2352,0100","60","277","137949","14730","Stock zone 277","10011","09.01.2026 6:19:44","Shipped"
"2110","Product 2110","2389,3000","121","10","101370","16264","Stock zone 10","11730","31.03.2026 6:19:44","Canceled"
"2116","Product 2116","2396,0800","223","16","102192","16432","Stock zone 16","16588","02.04.2026 6:19:44","In work"
"2117","Product 2117","2397,2100","240","17","102329","18710","Stock zone 17","11731","30.03.2026 6:19:44","Created"
"2133","Product 2133","2415,2900","12","33","104521","14908","Stock zone 33","6019","10.02.2026 6:19:44","Created"
"2135","Product 2135","2417,5500","46","35","104795","19464","Stock zone 35","8305","05.04.2026 6:19:44","Created"
"2152","Product 2152","2436,7600","85","52","107124","18190","Stock zone 52","15736","13.02.2026 6:19:44","In work"
"2189","Product 2189","2478,5700","214","89","112193","15226","Stock zone 89","6027","02.02.2026 6:19:44","Shipped"
"2196","Product 2196","2486,4800","83","96","113152","17922","Stock zone 96","6028","01.02.2026 6:19:44","In work"
"2222","Product 2222","15,8600","25","122","116714","16525","Stock zone 122","11746","15.03.2026 6:19:44","In work"
"2255","Product 2255","53,1500","86","155","121235","18138","Stock zone 155","17465","25.04.2026 6:19:44","Created"
"2265","Product 2265","64,4500","6","165","122605","13998","Stock zone 165","10895","25.01.2026 6:19:44","Created"
"2266","Product 2266","65,5800","23","166","122742","16259","Stock zone 166","6038","22.01.2026 6:19:44","In work"
"2284","Product 2284","85,9200","79","184","125208","17207","Stock zone 184","16612","09.03.2026 6:19:44","In work"
"2285","Product 2285","87,0500","96","185","125345","19468","Stock zone 185","15755","25.01.2026 6:19:44","Created"
"2291","Product 2291","93,8300","198","191","126167","19784","Stock zone 191","2613","27.01.2026 6:19:44","Shipped"
"2296","Product 2296","99,4800","33","196","126852","17589","Stock zone 196","8328","13.03.2026 6:19:44","Shipped"
"2300","Product 2300","104,0000","101","200","127400","13383","Stock zone 200","10900","20.01.2026 6:19:44","Canceled"
"2318","Product 2318","124,3400","157","218","129866","14331","Stock zone 218","17474","16.04.2026 6:19:44","In work"
"2332","Product 2332","140,1600","145","232","131784","19235","Stock zone 232","17476","14.04.2026 6:19:44","In work"
"2338","Product 2338","146,9400","247","238","132606","19551","Stock zone 238","4334","16.04.2026 6:19:44","In work"
"2339","Product 2339","148,0700","14","239","132743","15062","Stock zone 239","17477","13.04.2026 6:19:44","Created"
"2345","Product 2345","154,8500","116","245","133565","15378","Stock zone 245","8335","06.03.2026 6:19:44","Created"
"2347","Product 2347","157,1100","150","247","133839","19900","Stock zone 247","16621","28.02.2026 6:19:44","Created"
"2355","Product 2355","166,1500","36","255","134935","17988","Stock zone 255","15765","15.01.2026 6:19:44","Shipped"
"2362","Product 2362","174,0600","155","262","135894","14065","Stock zone 262","15766","14.01.2026 6:19:44","In work"
"2365","Product 2365","177,4500","206","265","136305","14098","Stock zone 265","9195","15.04.2026 6:19:44","Shipped"
"2367","Product 2367","179,7100","240","267","136579","18620","Stock zone 267","17481","09.04.2026 6:19:44","Shipped"
"1084","Product 1084","1229,9200","179","184","125208","17207","Stock zone 184","9012","18.04.2026 6:19:44","Shipped"
"1108","Product 1108","1257,0400","87","208","128496","18221","Stock zone 208","16444","25.02.2026 6:19:44","In work"
"1118","Product 1118","1268,3400","7","218","129866","14331","Stock zone 218","5874","06.01.2026 6:19:44","Shipped"
"1131","Product 1131","1283,0300","228","231","131647","16974","Stock zone 231","10733","07.01.2026 6:19:44","Created"
"1132","Product 1132","1284,1600","245","232","131784","19235","Stock zone 232","13876","14.04.2026 6:19:44","In work"
"1143","Product 1143","1296,5900","182","243","133291","17606","Stock zone 243","16449","20.02.2026 6:19:44","Shipped"
"1164","Product 1164","1320,3200","39","264","136168","18587","Stock zone 264","16452","17.02.2026 6:19:44","Shipped"
"1183","Product 1183","1341,7900","112","283","138771","14796","Stock zone 283","4169","01.04.2026 6:19:44","Created"
"1186","Product 1186","1345,1800","163","286","139182","15079","Stock zone 286","11598","11.02.2026 6:19:44","Shipped"
"1206","Product 1206","1367,7800","3","6","100822","13902","Stock zone 6","16458","11.02.2026 6:19:44","Shipped"
"1210","Product 1210","1372,3000","71","10","101370","16264","Stock zone 10","9030","31.03.2026 6:19:44","Canceled"
"1211","Product 1211","1373,4300","88","11","101507","18542","Stock zone 11","8173","16.02.2026 6:19:44","Created"
"1216","Product 1216","1379,0800","173","16","102192","16432","Stock zone 16","13888","02.04.2026 6:19:44","In work"
"1226","Product 1226","1390,3800","93","26","103562","19212","Stock zone 26","3318","11.02.2026 6:19:44","Shipped"
"1227","Product 1227","1391,5100","110","27","103699","14740","Stock zone 27","16461","08.02.2026 6:19:44","Shipped"
"1239","Product 1239","1405,0700","64","39","105343","15326","Stock zone 39","4177","24.03.2026 6:19:44","Created"
"1247","Product 1247","1414,1100","200","47","106439","20050","Stock zone 47","17321","20.03.2026 6:19:44","Created"
"1263","Product 1263","1432,1900","222","63","108631","16248","Stock zone 63","11609","31.01.2026 6:19:44","Created"
"1265","Product 1265","1434,4500","6","65","108905","14304","Stock zone 65","13895","26.03.2026 6:19:44","Created"
"1283","Product 1283","1454,7900","62","83","111371","15058","Stock zone 83","16469","31.01.2026 6:19:44","Created"
"1323","Product 1323","1499,9900","242","123","116851","18786","Stock zone 123","8189","31.01.2026 6:19:44","Created"
"1357","Product 1357","1538,4100","70","157","121509","15910","Stock zone 157","5051","19.04.2026 6:19:44","Created"
"1372","Product 1372","1555,3600","75","172","123564","16575","Stock zone 172","8196","24.01.2026 6:19:44","Shipped"
"1379","Product 1379","1563,2700","194","179","124523","19152","Stock zone 179","8197","23.01.2026 6:19:44","Created"
"1391","Product 1391","1576,8300","148","191","126167","19784","Stock zone 191","13913","08.03.2026 6:19:44","Created"
"1408","Product 1408","1596,0400","187","208","128496","18221","Stock zone 208","17344","25.02.2026 6:19:44","In work"
"1415","Product 1415","1603,9500","56","215","129455","14048","Stock zone 215","3345","15.01.2026 6:19:44","Shipped"
"1432","Product 1432","1623,1600","95","232","131784","19235","Stock zone 232","14776","14.04.2026 6:19:44","In work"
"1443","Product 1443","1635,5900","32","243","133291","17606","Stock zone 243","17349","20.02.2026 6:19:44","Shipped"
"1483","Product 1483","1680,7900","212","283","138771","14796","Stock zone 283","5069","01.04.2026 6:19:44","Created"
"1506","Product 1506","1706,7800","103","6","100822","13902","Stock zone 6","17358","11.02.2026 6:19:44","Shipped"
"1510","Product 1510","1711,3000","171","10","101370","16264","Stock zone 10","9930","31.03.2026 6:19:44","Canceled"
"1510","Product 1510","1711,3000","171","10","101370","16264","Stock zone 10","13930","19.02.2026 6:19:44","Canceled"
"1516","Product 1516","1718,0800","23","16","102192","16432","Stock zone 16","14788","02.04.2026 6:19:44","In work"
"1526","Product 1526","1729,3800","193","26","103562","19212","Stock zone 26","4218","11.02.2026 6:19:44","Shipped"
"1526","Product 1526","1729,3800","193","26","103562","19212","Stock zone 26","8218","02.01.2026 6:19:44","In work"
"1527","Product 1527","1730,5100","210","27","103699","14740","Stock zone 27","17361","08.02.2026 6:19:44","Shipped"
"1573","Product 1573","1782,4900","242","73","110001","19028","Stock zone 73","13939","10.02.2026 6:19:44","Created"
"1583","Product 1583","1793,7900","162","83","111371","15058","Stock zone 83","17369","31.01.2026 6:19:44","Created"
"1607","Product 1607","1820,9100","70","107","114659","15860","Stock zone 107","14801","20.03.2026 6:19:44","Created"
"1608","Product 1608","1822,0400","87","108","114796","18121","Stock zone 108","9944","17.03.2026 6:19:44","In work"
"1610","Product 1610","1824,3000","121","110","115070","16143","Stock zone 110","230","11.03.2026 6:19:44","Canceled"
"1637","Product 1637","1854,8100","80","137","118769","17190","Stock zone 137","9091","29.01.2026 6:19:44","Created"
